TokenId,LastSalePrice,Background,BackgroundRarity,Earring,EarringRarity,Fur,FurRarity,Eyes,EyesRarity,Mouth,MouthRarity,Clothes,ClothesRarity,Hat,HatRarity,LastSaleToken,NumberOfSales,SaleDate,USDPrice,LogUSDPrice,Outlier
6465,35.5,Orange,0.1273,Silver Stud,0.0823,Tan,0.0626,Closed,0.071,Bored,0.2272,,,Commie Hat,0.0304,Ether,2.0,2021-11-12 20:19:30.504457,146140.72,11.89232527211561,1
7551,39.5,Aquamarine,0.1266,Silver Hoop,0.0882,Brown,0.137,Blindfold,0.0264,Bored,0.2272,Sleeveless T,0.0252,Bayc Hat Black,0.0228,Ether,2.0,2021-11-12 20:49:33.081609,162607.28,11.999093247541316,1
8383,35.9,Gray,0.117,,,Red,0.0474,Closed,0.071,Bored Unshaven,0.1551,Caveman Pelt,0.0163,Bayc Flipped Brim,0.0231,Ether,6.0,2021-11-12 21:01:47.435381,147787.37600000002,11.903529871128473,1
4951,50.0,New Punk Blue,0.1232,,,Red,0.0474,Sunglasses,0.0352,Discomfort,0.0208,Leather Punk Jacket,0.0153,Fez,0.0377,Ether,6.0,2021-11-12 21:44:20.302246,205832.00000000003,12.234815581062385,1
6445,88.0,Army Green,0.1243,,,Black,0.1229,Coins,0.0479,Bored Unshaven Pizza,0.0026,Black T,0.0334,Horns,0.0252,Ether,1.0,2021-11-12 21:55:40.657323,362264.32,12.800129390112446,1
7329,38.69,Blue,0.1242,Silver Hoop,0.0882,Brown,0.137,Sunglasses,0.0352,Bored,0.2272,,,Seaman's Hat,0.042,Ether,9.0,2021-11-12 22:00:35.562379,159272.8016,11.97837374434666,1
1404,61.8,Blue,0.1242,Silver Stud,0.0823,Blue,0.049,Sad,0.0551,Bored Cigarette,0.071,Space Suit,0.0105,Beanie,0.0578,Ether,4.0,2021-11-12 22:25:41.648952,253067.91,12.441413150664062,1
4395,58.8,Purple,0.1291,Gold Stud,0.0439,Dark Brown,0.1352,Closed,0.071,Grin Gold Grill,0.0091,Tie Dye,0.0144,Short Mohawk,0.0318,Ether,6.0,2021-11-12 22:35:15.558835,240783.06,12.391651641104998,1
2568,33.33,Gray,0.117,,,Gray,0.0496,Crazy,0.0407,Bored Unshaven Cigarette,0.0438,Prison Jumpsuit,0.0235,,,Ether,2.0,2021-11-12 22:47:14.167651,136484.68349999998,11.823967678520065,1
5007,34.99,Blue,0.1242,,,Golden Brown,0.0778,Bloodshot,0.0846,Bored Unshaven,0.1551,Prison Jumpsuit,0.0235,Short Mohawk,0.0318,Ether,3.0,2021-11-12 22:50:51.328556,144041.2336,11.877854882013835,1
4344,33.9,New Punk Blue,0.1232,,,Brown,0.137,Closed,0.071,Phoneme Oh,0.0237,Bone Necklace,0.0203,S&m Hat,0.0235,Ether,7.0,2021-11-12 23:24:30.557383,138818.805,11.840924800586821,1
3883,37.9,Orange,0.1273,,,Zombie,0.0302,Sad,0.0551,Bored,0.2272,Work Vest,0.0188,Stuntman Helmet,0.0157,Ether,8.0,2021-11-12 23:34:19.750559,155198.60499999998,11.952460898288798,1
467,35.6969,Purple,0.1291,,,Gray,0.0496,Bored,0.1714,Bored,0.2272,,,S&m Hat,0.0235,Ether,1.0,2021-11-13 00:10:55.877693,144343.98484,11.879954513561248,1
6998,33.5,New Punk Blue,0.1232,,,Golden Brown,0.0778,Coins,0.0479,Bored Unshaven,0.1551,Bone Necklace,0.0203,Beanie,0.0578,Ether,1.0,2021-11-13 00:43:13.872059,137907.44,11.83433801446526,1
5440,55.0,Orange,0.1273,,,Brown,0.137,Zombie,0.0308,Bored Unshaven Cigarette,0.0438,Lab Coat,0.0144,Beanie,0.0578,Ether,3.0,2021-11-13 01:27:35.680627,226415.2,12.33012576086671,1
4930,33.3,Blue,0.1242,,,Brown,0.137,Sleepy,0.0751,Phoneme Oh,0.0237,Biker Vest,0.0253,S&m Hat,0.0235,Ether,7.0,2021-11-13 01:31:56.133185,137084.112,11.828349972620638,1
2478,35.0,Army Green,0.1243,,,Brown,0.137,Sad,0.0551,Rage,0.0266,Prison Jumpsuit,0.0235,Fez,0.0377,Ether,3.0,2021-11-13 02:28:27.387839,143323.25,11.872857847689831,1
4032,43.0,Army Green,0.1243,,,Black,0.1229,Bored,0.1714,Discomfort,0.0208,Leather Jacket,0.0206,Horns,0.0252,Ether,6.0,2021-11-13 02:37:27.725871,176082.85,12.07870990189398,1
5259,41.9,Orange,0.1273,,,Cheetah,0.0406,Bored,0.1714,Bored,0.2272,,,Fez,0.0377,Ether,4.0,2021-11-13 02:56:07.171846,172487.216,12.058078402562332,1
4863,38.98,Orange,0.1273,Silver Stud,0.0823,Dark Brown,0.1352,3d,0.0487,Bored,0.2272,Biker Vest,0.0253,Sea Captain's Hat,0.0304,Ether,3.0,2021-11-13 03:40:08.332868,160466.6272,11.985841269713655,1
2603,39.86,Purple,0.1291,,,Red,0.0474,Coins,0.0479,Bored Unshaven,0.1551,Work Vest,0.0188,Sea Captain's Hat,0.0304,Ether,2.0,2021-11-13 03:51:59.345256,163224.707,12.002883100985066,1
9677,48.5,Orange,0.1273,,,Dark Brown,0.1352,Wide Eyed,0.0549,Bored Unshaven Party horn,0.0045,Sailor Shirt,0.0284,,,Ether,5.0,2021-11-13 04:48:00.540936,199340.335,12.202768869065837,1
9424,40.0,Purple,0.1291,,,Golden Brown,0.0778,Bored,0.1714,Bored,0.2272,,,Fez,0.0377,Ether,6.0,2021-11-13 04:56:19.802458,164404.4,12.010084525236335,1
1086,38.0,Army Green,0.1243,Silver Hoop,0.0882,Dark Brown,0.1352,Blindfold,0.0264,Bored Cigar,0.0121,Prom Dress,0.0103,,,Ether,5.0,2021-11-13 05:24:45.837064,155608.1,11.955095945926804,1
1663,159.0,Purple,0.1291,,,Blue,0.049,Laser Eyes,0.0069,Bored Party Horn,0.0088,Tie Dye,0.0144,,,Ether,3.0,2021-11-13 08:27:10.012657,651097.0499999999,13.386413988420648,-1
7247,36.0,Purple,0.1291,Silver Stud,0.0823,Gray,0.0496,Coins,0.0479,Bored Unshaven,0.1551,Guayabera,0.0232,,,Ether,5.0,2021-11-13 08:50:43.071584,148199.04,11.90631151409035,1
9407,36.13122839239412,Orange,0.1273,,,Black,0.1229,Sad,0.0551,Bored,0.2272,Prison Jumpsuit,0.0235,,,Ether,2.0,2021-11-13 09:00:34.469357,148503.323127863,11.908362614939916,1
5869,41.569,Blue,0.1242,,,Gray,0.0496,Angry,0.0432,Bored Dagger,0.0049,Prison Jumpsuit,0.0235,Girl's Hair Pink,0.0105,Wrapped Ether,5.0,2021-11-13 11:01:34.069858,171419.33237,12.051868069742222,1
6918,79.0,Purple,0.1291,,,Dark Brown,0.1352,Zombie,0.0308,Dumbfounded,0.0505,Lumberjack Shirt,0.0213,King's Crown,0.0077,Wrapped Ether,6.0,2021-11-13 11:30:08.374687,325774.67,12.69396122504352,1
3329,35.3,Orange,0.1273,,,Dark Brown,0.1352,Sleepy,0.0751,Bored,0.2272,Navy Striped Tee,0.0334,Commie Hat,0.0304,Ether,4.0,2021-11-13 11:41:22.668549,144551.735,11.881392750139668,1
1819,35.0,Gray,0.117,,,Golden Brown,0.0778,Wide Eyed,0.0549,Dumbfounded,0.0505,Tanktop,0.0235,,,Ether,5.0,2021-11-13 11:47:19.337456,143323.25,11.872857847689831,1
6154,37.89,Orange,0.1273,,,White,0.0397,Angry,0.0432,Bored Cigarette,0.071,,,Stuntman Helmet,0.0157,Ether,4.0,2021-11-13 11:52:07.165071,155979.4896,11.957479800664748,1
9479,38.0,Army Green,0.1243,,,Dark Brown,0.1352,Wide Eyed,0.0549,Phoneme L,0.0241,,,Army Hat,0.0294,Ether,3.0,2021-11-13 11:52:08.109560,156184.18,11.958791230848785,1
4153,50.0,Purple,0.1291,,,Brown,0.137,Bloodshot,0.0846,Bored Unshaven,0.1551,Leather Punk Jacket,0.0153,Laurel Wreath,0.0072,Ether,2.0,2021-11-13 12:43:14.558960,204747.5,12.229532791628563,1
6789,40.0,Purple,0.1291,,,Brown,0.137,Sunglasses,0.0352,Bored,0.2272,,,Seaman's Hat,0.042,Ether,1.0,2021-11-13 13:04:23.955375,164665.6,12.011672029748176,1
9063,35.53,Purple,0.1291,,,Dark Brown,0.1352,Wide Eyed,0.0549,Bored,0.2272,Blue Dress,0.0095,,,Ether,1.0,2021-11-13 13:15:06.143363,146032.2083,11.891582481155334,1
4116,40.0,Aquamarine,0.1266,,,Cream,0.0636,Bloodshot,0.0846,Phoneme Vuh,0.0333,Hawaiian,0.0283,Party Hat 2,0.0107,Ether,2.0,2021-11-13 13:28:53.840192,163798.0,12.006389240314354,1
1764,50.69,Aquamarine,0.1266,,,Cheetah,0.0406,Bored,0.1714,Phoneme  ooo,0.0255,Bayc T Red,0.014,Beanie,0.0578,Ether,2.0,2021-11-13 14:33:10.244342,207573.0155,12.243238438684674,1
2906,45.89,Gray,0.117,,,Robot,0.0265,Sleepy,0.0751,Bored Unshaven,0.1551,Hawaiian,0.0283,Prussian Helmet,0.013,Ether,3.0,2021-11-13 14:35:34.116839,187917.2555,12.143757014607159,1
9668,42.0,Orange,0.1273,Silver Stud,0.0823,Dark Brown,0.1352,Wide Eyed,0.0549,Bored Unshaven Pipe,0.0101,Striped Tee,0.0412,,,Ether,6.0,2021-11-13 15:15:49.046907,172624.62,12.058874689405767,1
2776,40.99,Gray,0.117,,,Gray,0.0496,Sad,0.0551,Rage,0.0266,Leather Jacket,0.0206,Halo,0.0324,Ether,3.0,2021-11-13 15:20:14.803034,167852.0005,12.030837920716664,1
3089,59.69,New Punk Blue,0.1232,,,Death Bot,0.0175,Robot,0.035,Phoneme  ooo,0.0255,Hawaiian,0.0283,Cowboy Hat,0.0354,Ether,2.0,2021-11-13 15:29:38.941412,244427.5655,12.406674288380975,1
3123,41.0,New Punk Blue,0.1232,,,Dark Brown,0.1352,Sad,0.0551,Bored Unshaven Cigar,0.0094,Black T,0.0334,Spinner Hat,0.0181,Ether,3.0,2021-11-13 15:32:39.289996,167892.94999999998,12.031081852904725,1
3243,48.0,Orange,0.1273,,,Brown,0.137,Zombie,0.0308,Bored Unshaven Bubblegum,0.0065,Bandolier,0.0163,,,Ether,3.0,2021-11-13 15:47:34.086420,196557.6,12.188710797108309,1
716,45.0,Purple,0.1291,Silver Hoop,0.0882,Cheetah,0.0406,Bored,0.1714,Bored,0.2272,,,Prussian Helmet,0.013,Ether,4.0,2021-11-13 15:54:22.420684,184272.75,12.124172275970738,1
8108,65.0,Aquamarine,0.1266,,,Golden Brown,0.0778,Sunglasses,0.0352,Grin,0.0713,Hip Hop,0.0128,Cowboy Hat,0.0354,Ether,4.0,2021-11-13 16:00:26.136461,267581.60000000003,12.497179845529876,1
1389,64.0,Army Green,0.1243,Silver Hoop,0.0882,Tan,0.0626,Bored,0.1714,Dumbfounded,0.0505,Kings Robe,0.0068,Bayc Flipped Brim,0.0231,Ether,4.0,2021-11-13 16:11:07.616056,262076.8,12.476392869560089,1
9718,49.0,Gray,0.117,,,Tan,0.0626,Sleepy,0.0751,Phoneme Wah,0.0163,Smoking Jacket,0.0221,,,Ether,6.0,2021-11-13 16:11:51.308357,201395.39,12.213025369233025,1
3084,38.88,Purple,0.1291,,,Cream,0.0636,Coins,0.0479,Dumbfounded,0.0505,Puffy Vest,0.0227,Sea Captain's Hat,0.0304,Ether,5.0,2021-11-13 16:14:55.894569,159211.65600000002,11.977989765792655,1
3091,47.7,Yellow,0.1283,,,Gray,0.0496,Sunglasses,0.0352,Bored Kazoo,0.0074,Hawaiian,0.0283,Army Hat,0.0294,Ether,4.0,2021-11-13 16:36:35.941821,195329.115,12.182441184094712,1
4754,39.0,Purple,0.1291,,,Brown,0.137,Bloodshot,0.0846,Bored Unshaven,0.1551,Sleeveless Logo T,0.0144,Sea Captain's Hat,0.0304,Ether,6.0,2021-11-13 17:07:56.427371,160548.96000000002,11.986354221763886,1
7914,40.0,Army Green,0.1243,,,Pink,0.0511,3d,0.0487,Bored Cigarette,0.071,Bone Necklace,0.0203,Army Hat,0.0294,Ether,5.0,2021-11-13 17:08:40.444885,164665.6,12.011672029748176,1
353,41.0,Aquamarine,0.1266,,,Tan,0.0626,Bored,0.1714,Tongue Out,0.0202,Black Holes T,0.0205,Bandana Blue,0.0089,Ether,1.0,2021-11-13 17:11:39.116621,165787.6,12.01846272998421,1
4007,39.777,Orange,0.1273,,,Gray,0.0496,Sleepy,0.0751,Bored,0.2272,Black Holes T,0.0205,,,Ether,5.0,2021-11-13 17:13:59.210654,162884.82615,12.000798642001108,1
960,49.5,Gray,0.117,,,Dmt,0.0215,Crazy,0.0407,Bored,0.2272,Hawaiian,0.0283,Horns,0.0252,Ether,3.0,2021-11-13 17:22:56.509504,202700.025,12.219482455775061,1
5707,43.51044363544983,Gray,0.117,,,Cream,0.0636,Sad,0.0551,Bored,0.2272,Leather Punk Jacket,0.0153,Ww2 Pilot Helm,0.011,Ether,3.0,2021-11-13 17:25:28.587313,179116.8326874382,12.095793568486988,1
8330,40.0,Purple,0.1291,,,Red,0.0474,Scumbag,0.0233,Bored,0.2272,Biker Vest,0.0253,Girl's Hair Pink,0.0105,Ether,3.0,2021-11-13 17:36:08.159160,164665.6,12.011672029748176,1
6293,38.88,Yellow,0.1283,Silver Hoop,0.0882,Brown,0.137,Sleepy,0.0751,Bored,0.2272,Caveman Pelt,0.0163,Police Motorcycle Helmet,0.013,Ether,7.0,2021-11-13 17:43:04.658845,160054.96320000003,11.983272555226478,1
1373,58.0,New Punk Blue,0.1232,,,Dmt,0.0215,Robot,0.035,Bored Unshaven,0.1551,Striped Tee,0.0412,,,Ether,2.0,2021-11-13 18:21:20.769438,237507.1,12.377952796746836,1
175,39.5,Aquamarine,0.1266,Silver Hoop,0.0882,Black,0.1229,Scumbag,0.0233,Bored,0.2272,Service,0.0142,,,Ether,3.0,2021-11-13 18:22:54.084817,159722.19999999998,11.98119133518698,1
2446,39.98,Army Green,0.1243,,,Brown,0.137,Bored,0.1714,Bored Unshaven,0.1551,Bone Tee,0.023,Ww2 Pilot Helm,0.011,Ether,6.0,2021-11-13 18:24:24.113499,163716.10099999997,12.005889115272671,1
9107,41.77,New Punk Blue,0.1232,,,Golden Brown,0.0778,Bloodshot,0.0846,Bored Unshaven,0.1551,Stunt Jacket,0.0178,Ww2 Pilot Helm,0.011,Ether,4.0,2021-11-13 18:48:13.339574,171679.2947,12.053383449631482,1
2975,69.0,New Punk Blue,0.1232,,,White,0.0397,Sleepy,0.0751,Bored,0.2272,,,Bayc Hat Red,0.0119,Ether,7.0,2021-11-13 19:01:51.907898,282551.55,12.551616290797677,-1
8728,43.33,Aquamarine,0.1266,,,Robot,0.0265,Crazy,0.0407,Bored,0.2272,Toga,0.0202,Halo,0.0324,Ether,5.0,2021-11-13 19:07:20.053709,178091.06629999998,12.090050306874216,1
3771,69.0,Purple,0.1291,,,Gray,0.0496,Holographic,0.0151,Grin Diamond Grill,0.0078,Bandolier,0.0163,,,Ether,5.0,2021-11-13 19:08:31.749698,282551.55,12.551616290797677,1
6643,48.0,Yellow,0.1283,Cross,0.0149,Tan,0.0626,Bored,0.1714,Bored,0.2272,Black T,0.0334,Commie Hat,0.0304,Ether,2.0,2021-11-13 19:19:22.644130,197598.72000000003,12.193993586542131,1
3728,39.0,Aquamarine,0.1266,,,Blue,0.049,Sleepy,0.0751,Bored,0.2272,Bone Tee,0.023,Army Hat,0.0294,Ether,2.0,2021-11-13 19:48:11.469340,159703.05,11.981071432330063,1
5624,41.69,Yellow,0.1283,,,Dark Brown,0.1352,Bored,0.1714,Bored Unshaven Cigarette,0.0438,Bayc T Black,0.0215,Army Hat,0.0294,Ether,3.0,2021-11-13 19:48:11.938360,171622.7216,12.053053867526945,1
6451,42.0,Army Green,0.1243,,,Tan,0.0626,Bored,0.1714,Bored Unshaven Pipe,0.0101,Service,0.0142,,,Ether,6.0,2021-11-13 19:49:06.255639,172898.88,12.060462193917608,1
7115,50.0,Yellow,0.1283,,,Cheetah,0.0406,Sleepy,0.0751,Bored Cigarette,0.071,Vietnam Jacket,0.0224,Irish Boho,0.0225,Ether,6.0,2021-11-13 20:01:18.468357,205832.00000000003,12.234815581062385,1
9734,50.0,Purple,0.1291,,,Golden Brown,0.0778,Bored,0.1714,Bored Unshaven Cigarette,0.0438,,,Bayc Hat Black,0.0228,Ether,5.0,2021-11-13 20:03:07.505400,205505.5,12.233228076550544,1
1200,43.0,Purple,0.1291,,,Cheetah,0.0406,Sleepy,0.0751,Bored Cigarette,0.071,Navy Striped Tee,0.0334,Short Mohawk,0.0318,Ether,3.0,2021-11-13 20:51:34.214455,176082.85,12.07870990189398,1
6879,44.0,Yellow,0.1283,Silver Hoop,0.0882,Brown,0.137,Bloodshot,0.0846,Bored,0.2272,Leather Punk Jacket,0.0153,Bunny Ears,0.0195,Ether,4.0,2021-11-13 21:05:59.079759,181132.16,12.1069822095525,1
2326,50.0,Aquamarine,0.1266,Cross,0.0149,Brown,0.137,Scumbag,0.0233,Phoneme  ooo,0.0255,Service,0.0142,,,Ether,3.0,2021-11-13 21:11:22.449341,204747.5,12.229532791628563,1
7762,47.0,Purple,0.1291,,,Red,0.0474,Closed,0.071,Bored Unshaven,0.1551,Bayc T Black,0.0215,,,Ether,8.0,2021-11-13 21:47:58.986800,193482.08,12.172940177344298,1
8605,42.0,Yellow,0.1283,Silver Stud,0.0823,Tan,0.0626,Angry,0.0432,Dumbfounded,0.0505,Bone Necklace,0.0203,Beanie,0.0578,Ether,3.0,2021-11-13 21:47:59.471303,172624.62,12.058874689405767,1
3533,49.69,Aquamarine,0.1266,,,Dark Brown,0.1352,Sunglasses,0.0352,Bored Unshaven Kazoo,0.0061,Work Vest,0.0188,Beanie,0.0578,Ether,2.0,2021-11-13 22:05:39.931672,203478.0655,12.223313491814647,1
5942,50.0,Orange,0.1273,Cross,0.0149,Cream,0.0636,Coins,0.0479,Bored Unshaven,0.1551,Rainbow Suspenders,0.0135,,,Ether,2.0,2021-11-13 22:39:33.139093,205832.00000000003,12.234815581062385,1
5741,50.0,Yellow,0.1283,,,Tan,0.0626,Sad,0.0551,Bored Unshaven Cigarette,0.0438,Rainbow Suspenders,0.0135,Bayc Hat Black,0.0228,Ether,3.0,2021-11-13 22:43:59.024174,205832.00000000003,12.234815581062385,1
1411,45.0,Blue,0.1242,,,Brown,0.137,Wide Eyed,0.0549,Grin,0.0713,Bayc T Red,0.014,Beanie,0.0578,Ether,2.0,2021-11-13 23:03:57.795250,184272.75,12.124172275970738,1
2479,40.0,Purple,0.1291,,,Brown,0.137,Sad,0.0551,Bored Party Horn,0.0088,Prom Dress,0.0103,Short Mohawk,0.0318,Ether,3.0,2021-11-13 23:06:30.180433,163798.0,12.006389240314354,1
1856,45.0,Purple,0.1291,,,Black,0.1229,Bored,0.1714,Bored Cigarette,0.071,,,Bowler,0.0262,Ether,4.0,2021-11-13 23:07:18.821905,184272.75,12.124172275970738,1
7333,41.0,Army Green,0.1243,,,Brown,0.137,Blindfold,0.0264,Phoneme L,0.0241,Service,0.0142,,,Ether,6.0,2021-11-13 23:15:48.902661,168782.24000000002,12.036364642338548,1
4944,42.0,Army Green,0.1243,,,Golden Brown,0.0778,Angry,0.0432,Bored,0.2272,Tanktop,0.0235,S&m Hat,0.0235,Ether,6.0,2021-11-14 00:18:25.867916,172898.88,12.060462193917608,1
382,39.9,Army Green,0.1243,,,Dark Brown,0.1352,Coins,0.0479,Phoneme Vuh,0.0333,Prom Dress,0.0103,Sea Captain's Hat,0.0304,Ether,4.0,2021-11-14 00:26:29.843638,161339.63999999998,11.99126698717572,1
3341,46.66,Army Green,0.1243,,,Tan,0.0626,Robot,0.035,Bored,0.2272,Striped Tee,0.0412,Faux Hawk,0.0136,Wrapped Ether,5.0,2021-11-14 00:40:30.400954,191042.8376,12.1602529625099,1
4694,43.569,Blue,0.1242,,,Brown,0.137,Robot,0.035,Bored Pizza,0.005,Bandolier,0.0163,Seaman's Hat,0.042,Wrapped Ether,2.0,2021-11-14 01:06:39.433220,179666.79236999998,12.098859260870276,1
1792,55.0,Army Green,0.1243,,,Cheetah,0.0406,Sad,0.0551,Bored Unshaven,0.1551,Navy Striped Tee,0.0334,Prussian Helmet,0.013,Ether,2.0,2021-11-14 01:24:47.079798,225222.25,12.324842971432888,1
6748,42.22,Orange,0.1273,,,Dark Brown,0.1352,Wide Eyed,0.0549,Bored Unshaven Cigarette,0.0438,Caveman Pelt,0.0163,Ww2 Pilot Helm,0.011,Ether,3.0,2021-11-14 01:27:56.270429,173804.54080000002,12.065686618054414,1
256,41.55,Aquamarine,0.1266,,,Brown,0.137,Crazy,0.0407,Phoneme  ooo,0.0255,Service,0.0142,,,Ether,3.0,2021-11-14 01:57:15.013673,168011.58,12.031788184581359,1
6902,44.0,Aquamarine,0.1266,,,Brown,0.137,Bored,0.1714,Bored,0.2272,Tuxedo Tee,0.0235,,,Ether,7.0,2021-11-14 02:05:45.181802,181132.16,12.1069822095525,1
9509,44.69,Orange,0.1273,,,Brown,0.137,Bored,0.1714,Grin,0.0713,Cowboy Shirt,0.0119,,,Ether,11.0,2021-11-14 02:22:59.952537,183680.8159,12.120954834067758,1
889,50.0,Blue,0.1242,Diamond Stud,0.0222,Pink,0.0511,Bloodshot,0.0846,Bored,0.2272,Striped Tee,0.0412,Halo,0.0324,Ether,2.0,2021-11-14 03:13:49.305432,204747.5,12.229532791628563,1
6863,42.99,Gray,0.117,,,Black,0.1229,Robot,0.035,Rage,0.0266,Tuxedo Tee,0.0235,Fez,0.0377,Ether,5.0,2021-11-14 03:40:15.615359,176974.35360000003,12.08376010614243,1
1338,41.0,Blue,0.1242,,,Zombie,0.0302,Sad,0.0551,Bored Unshaven,0.1551,Puffy Vest,0.0227,,,Ether,5.0,2021-11-14 05:32:09.923239,167892.94999999998,12.031081852904725,1
9750,46.8,Aquamarine,0.1266,,,Tan,0.0626,Holographic,0.0151,Phoneme L,0.0241,Puffy Vest,0.0227,Cowboy Hat,0.0354,Ether,2.0,2021-11-14 05:33:24.751142,192353.148,12.167088274046,1
6764,54.88,Aquamarine,0.1266,,,Robot,0.0265,Wide Eyed,0.0549,Bored Unshaven,0.1551,Tuxedo Tee,0.0235,Army Hat,0.0294,Ether,3.0,2021-11-14 05:49:09.652809,225921.2032,12.327941559051869,1
8136,46.88,Aquamarine,0.1266,,,Black,0.1229,3d,0.0487,Bored Cigarette,0.071,Tuxedo Tee,0.0235,Short Mohawk,0.0318,Ether,3.0,2021-11-14 05:57:22.926649,192988.0832,12.170383720902997,1
5920,42.77,Aquamarine,0.1266,,,White,0.0397,Coins,0.0479,Bored,0.2272,,,Beanie,0.0578,Ether,9.0,2021-11-14 06:08:11.542696,176068.69280000002,12.078629497873056,1
9959,45.0,Yellow,0.1283,,,Zombie,0.0302,Hypnotized,0.022,Small Grin,0.0272,Stunt Jacket,0.0178,Army Hat,0.0294,Ether,4.0,2021-11-14 06:26:18.883918,184954.95,12.12786756089272,1
8878,46.89,Aquamarine,0.1266,,,Black,0.1229,Robot,0.035,Dumbfounded,0.0505,Black Holes T,0.0205,Bandana Blue,0.0089,Ether,2.0,2021-11-14 06:30:22.017547,192723.0579,12.169009504223894,1
3732,67.95,Aquamarine,0.1266,,,Red,0.0474,Bloodshot,0.0846,Grin Diamond Grill,0.0078,Biker Vest,0.0253,Girl's Hair Short,0.015,Ether,4.0,2021-11-14 06:35:22.264126,278251.8525,12.53628192679757,-1
6168,45.0,Aquamarine,0.1266,Gold Hoop,0.0462,Brown,0.137,Closed,0.071,Small Grin,0.0272,Sleeveless T,0.0252,Short Mohawk,0.0318,Ether,4.0,2021-11-14 06:40:44.876455,185248.8,12.129455065404558,1
2284,50.6942,Gray,0.117,,,Cream,0.0636,Closed,0.071,Bored,0.2272,Tanktop,0.0235,Bayc Hat Black,0.0228,Ether,6.0,2021-11-14 07:41:43.872281,207590.21429,12.243321291831466,1
4406,69.0,Purple,0.1291,Gold Hoop,0.0462,White,0.0397,Bored,0.1714,Jovial,0.0296,Biker Vest,0.0253,Halo,0.0324,Ether,2.0,2021-11-14 08:05:02.396248,282551.55,12.551616290797677,1
3962,65.0,Army Green,0.1243,Gold Stud,0.0439,Golden Brown,0.0778,Sad,0.0551,Grin Multicolored,0.0116,Black T,0.0334,Beanie,0.0578,Ether,2.0,2021-11-14 08:39:13.517984,266171.75,12.491897056096054,1
3288,46.9,New Punk Blue,0.1232,,,Pink,0.0511,Eyepatch,0.0333,Phoneme Oh,0.0237,Stunt Jacket,0.0178,Spinner Hat,0.0181,Ether,3.0,2021-11-14 09:10:08.733351,192053.155,12.165527461652651,1
4969,70.0,Army Green,0.1243,Silver Hoop,0.0882,Black,0.1229,3d,0.0487,Small Grin,0.0272,Sleeveless T,0.0252,Bayc Hat Red,0.0119,Ether,3.0,2021-11-14 09:15:42.576277,288164.80000000005,12.571287817683599,1
7438,45.0,Orange,0.1273,,,Blue,0.049,Zombie,0.0308,Tongue Out,0.0202,Navy Striped Tee,0.0334,Army Hat,0.0294,Ether,3.0,2021-11-14 10:43:45.273829,185248.8,12.129455065404558,1
2077,49.5,Army Green,0.1243,,,Blue,0.049,Sad,0.0551,Bored,0.2272,,,Party Hat 2,0.0107,Ether,2.0,2021-11-14 10:51:00.065957,202700.025,12.219482455775061,1
788,48.88,Yellow,0.1283,,,Zombie,0.0302,Closed,0.071,Bored Cigarette,0.071,Wool Turtleneck,0.024,Bowler,0.0262,Ether,2.0,2021-11-14 11:42:46.174430,200161.156,12.206878101063756,1
2952,56.0,Orange,0.1273,,,Death Bot,0.0175,Angry,0.0432,Jovial,0.0296,Tuxedo Tee,0.0235,Halo,0.0324,Ether,3.0,2021-11-14 12:01:06.924996,229317.2,12.342861476935566,1
1552,46.0,Yellow,0.1283,Gold Hoop,0.0462,Black,0.1229,Eyepatch,0.0333,Bored Unshaven Cigarette,0.0438,,,Cowboy Hat,0.0354,Ether,2.0,2021-11-14 12:22:34.942644,188367.7,12.146151182689511,1
1646,47.69,Orange,0.1273,Diamond Stud,0.0222,Dark Brown,0.1352,Sad,0.0551,Grin,0.0713,Wool Turtleneck,0.024,S&m Hat,0.0235,Ether,3.0,2021-11-14 12:34:11.630549,195288.1655,12.18223151851055,1
6703,43.0,Yellow,0.1283,Gold Hoop,0.0462,Black,0.1229,Hypnotized,0.022,Grin,0.0713,,,Bowler,0.0262,Ether,6.0,2021-11-14 13:01:06.794552,177015.52000000002,12.083992691327802,1
819,41.9,Orange,0.1273,,,Cream,0.0636,Sad,0.0551,Grin,0.0713,Bone Tee,0.023,,,Ether,11.0,2021-11-14 13:05:01.322214,171578.405,12.05279561312851,1
6102,45.0,Orange,0.1273,Cross,0.0149,Tan,0.0626,Sad,0.0551,Bored,0.2272,Sleeveless T,0.0252,,,Ether,2.0,2021-11-14 13:44:50.941117,185248.8,12.129455065404558,1
9620,53.245,Purple,0.1291,,,Cream,0.0636,Bloodshot,0.0846,Grin,0.0713,Tuxedo Tee,0.0235,Bayc Hat Black,0.0228,Ether,4.0,2021-11-14 13:51:11.334630,218842.80695,12.296108974589746,1
7351,45.44,Aquamarine,0.1266,,,Zombie,0.0302,3d,0.0487,Phoneme Oh,0.0237,Tanktop,0.0235,Seaman's Hat,0.042,Ether,2.0,2021-11-14 14:22:38.632527,187060.1216,12.139185350047136,1
4175,55.75,Gray,0.117,,,Brown,0.137,X Eyes,0.0243,Bored Unshaven Cigarette,0.0438,,,Bayc Hat Black,0.0228,Ether,2.0,2021-11-14 14:53:43.396502,228293.4625,12.338387196540646,1
